user_id,signup_date,city_tier,segment,preferred_device,acquisition_channel,last_active_date,tenure_days,engagement_band
U002136,2025-10-24,2,value,web,organic,2026-01-30,98,low
U002137,2025-09-18,2,value,mobile,search,2026-01-30,134,low
U002138,2025-05-10,3,value,mobile,referral,2026-01-30,265,low
U002139,2025-09-17,2,regular,web,search,2026-01-30,135,high
U002140,2025-08-13,2,value,mobile,organic,2026-01-29,169,low
U002141,2025-10-27,1,premium,mobile,organic,2026-01-30,95,high
U002142,2025-12-10,2,regular,web,organic,2026-01-30,51,high
U002143,2026-01-01,3,regular,web,referral,2026-01-30,29,med
U002144,2025-10-05,1,regular,mobile,search,2026-01-30,117,med
U002145,2025-08-04,2,value,web,paid_social,2026-01-30,179,med
U002146,2025-08-24,3,regular,web,email,2026-01-30,159,high
U002147,2025-06-18,1,value,web,organic,2026-01-30,226,med
U002148,2025-12-25,1,regular,mobile,paid_social,2026-01-30,36,high
U002149,2025-12-03,2,regular,mobile,organic,2026-01-30,58,high
U002150,2025-12-05,2,value,mobile,organic,2026-01-30,56,med
U002151,2025-07-26,1,regular,web,organic,2026-01-30,188,high
U002152,2025-07-24,3,value,web,organic,2026-01-30,190,med
U002153,2025-12-06,2,value,mobile,search,2026-01-30,55,low
U002154,2025-09-18,3,regular,mobile,search,2026-01-30,134,low
U002155,2025-10-28,3,regular,mobile,organic,2026-01-30,94,med
U002156,2025-09-04,3,premium,mobile,organic,2026-01-30,148,high
U002157,2025-08-24,2,regular,web,paid_social,2026-01-30,159,med
U002158,2025-10-10,2,regular,mobile,organic,2026-01-30,112,med
U002159,2025-11-25,2,value,mobile,referral,2026-01-30,66,med
U002160,2025-07-27,1,value,mobile,email,2026-01-30,187,low
U002161,2025-11-24,2,premium,mobile,paid_social,2026-01-30,67,high
U002162,2025-07-05,1,value,web,paid_social,2026-01-30,209,med
U002163,2025-08-14,2,regular,mobile,paid_social,2026-01-30,169,high
U002164,2025-12-20,1,value,web,paid_social,2026-01-30,41,med
U002165,2025-12-30,2,value,web,email,2026-01-30,31,med
U002166,2025-12-22,1,regular,mobile,email,2026-01-30,39,high
U002167,2025-07-23,2,regular,mobile,search,2026-01-30,191,high
U002168,2025-12-02,3,regular,unknown,paid_social,2026-01-30,59,med
U002169,2025-12-25,1,premium,web,referral,2026-01-30,36,high
U002170,2026-01-05,3,value,web,organic,2026-01-30,25,low
U002171,2025-05-10,3,regular,web,search,2026-01-30,265,med
U002172,2025-11-07,2,value,mobile,paid_social,2026-01-30,84,low
U002173,2026-01-10,2,regular,mobile,paid_social,2026-01-30,20,med
U002174,2025-11-12,2,value,mobile,search,2026-01-30,79,med
U002175,2025-07-02,1,regular,web,organic,2026-01-30,212,med
U002176,2025-11-12,2,value,mobile,organic,2026-01-30,79,med
U002177,2025-05-31,1,regular,mobile,search,2026-01-30,244,high
U002178,2025-09-02,3,regular,web,email,2026-01-30,150,high
U002179,2025-10-09,3,premium,mobile,referral,2026-01-30,113,low
U002180,2025-08-27,3,value,mobile,search,2026-01-30,156,low
U002181,2025-10-27,2,premium,web,organic,2026-01-30,95,high
U002182,2025-07-04,2,value,web,referral,2026-01-30,210,low
U002183,2025-10-04,3,value,mobile,paid_social,2026-01-30,118,low
U002184,2025-10-13,1,value,mobile,search,2026-01-30,109,low
U002185,2025-10-11,1,value,mobile,search,2026-01-30,111,low
U002186,2025-07-16,2,regular,mobile,organic,2026-01-30,198,high
U002187,2025-07-20,2,value,web,referral,2026-01-30,194,low
U002188,2025-07-08,2,regular,mobile,paid_social,2026-01-30,206,med
U002189,2025-08-28,1,regular,mobile,search,2026-01-30,155,med
U002190,2025-09-29,2,regular,web,email,2026-01-30,123,high
U002191,2025-08-03,2,regular,mobile,paid_social,2026-01-30,180,low
U002192,2025-08-15,1,regular,web,email,2026-01-30,168,med
U002193,2025-07-15,1,value,web,search,2026-01-30,199,low
U002194,2025-06-28,2,regular,web,search,2026-01-30,216,high
U002195,2025-10-17,3,value,mobile,email,2026-01-30,105,low
U002196,2025-11-25,2,value,unknown,email,2026-01-30,66,low
U002197,2025-07-16,2,value,web,email,2026-01-30,198,low
U002198,2025-12-07,3,regular,mobile,referral,2026-01-30,54,high
U002199,2025-09-25,2,value,web,search,2026-01-30,127,low
U002200,2025-06-16,3,regular,mobile,organic,2026-01-30,228,med
U002201,2025-08-04,2,value,mobile,search,2026-01-30,179,med
U002202,2025-05-06,2,regular,web,email,2026-01-30,269,high
U002203,2025-05-14,1,regular,web,search,2026-01-30,261,low
U002204,2025-07-28,1,value,mobile,paid_social,2026-01-30,186,low
U002205,2025-08-27,3,regular,web,email,2026-01-30,156,med
U002206,2025-11-21,3,regular,web,email,2026-01-30,70,med
U002207,2025-06-07,3,regular,mobile,email,2026-01-30,237,med
U002208,2025-12-01,3,value,mobile,search,2026-01-30,60,med
U002209,2025-07-02,1,regular,mobile,search,2026-01-30,212,high
U002210,2025-06-08,3,value,mobile,email,2026-01-30,236,low
U002211,2025-10-27,2,value,mobile,organic,2026-01-30,95,low
U002212,2025-11-15,3,value,mobile,organic,2026-01-30,76,med
U002213,2025-10-03,1,regular,mobile,email,2026-01-30,119,high
U002214,2025-06-03,2,value,mobile,paid_social,2026-01-30,241,low
U002215,2025-06-02,3,regular,mobile,search,2026-01-30,242,med
U002216,2025-08-10,3,value,web,organic,2026-01-30,173,med
U002217,2025-08-26,2,regular,web,search,2026-01-30,157,low
U002218,2026-01-10,2,value,web,email,2026-01-30,20,low
U002219,2025-07-15,2,regular,web,paid_social,2026-01-30,199,high
U002220,2025-06-22,3,regular,web,search,2026-01-30,222,high
U002221,2025-12-28,2,regular,web,search,2026-01-30,33,high
U002222,2025-06-12,2,value,mobile,referral,2026-01-30,232,low
U002223,2025-05-11,2,regular,web,email,2026-01-30,264,low
U002224,2025-08-19,2,premium,web,search,2026-01-30,164,high
U002225,2025-08-13,2,premium,web,paid_social,2026-01-30,170,high
U002226,2025-10-07,2,value,web,organic,2026-01-30,115,low
U002227,2025-12-11,3,regular,mobile,search,2026-01-30,50,med
U002228,2025-12-25,3,value,web,organic,2026-01-30,36,low
U002229,2025-07-16,3,value,web,search,2026-01-30,198,med
U002230,2026-01-06,2,regular,mobile,search,2026-01-30,24,high
U002231,2025-10-10,2,regular,web,organic,2026-01-30,112,med
U002232,2025-05-22,2,regular,web,organic,2026-01-30,253,low
U002233,2025-12-26,3,regular,mobile,organic,2026-01-30,35,high
U002234,2025-06-08,2,value,mobile,organic,2026-01-30,236,med
U002235,2025-09-29,2,regular,mobile,paid_social,2026-01-30,123,high
U002236,2025-11-19,2,value,mobile,organic,2026-01-30,72,low
U002237,2025-07-06,2,value,mobile,organic,2026-01-30,208,low
U002238,2025-07-11,2,value,web,email,2026-01-30,203,low
U002239,2025-09-01,1,premium,mobile,organic,2026-01-30,151,high
U002240,2025-12-13,2,regular,mobile,referral,2026-01-30,48,med
U002241,2025-06-30,2,value,web,paid_social,2026-01-30,214,low
U002242,2025-10-18,1,regular,mobile,paid_social,2026-01-30,104,med
U002243,2025-08-26,3,premium,web,search,2026-01-30,157,high
U002244,2025-06-02,2,premium,mobile,organic,2026-01-30,242,high
U002245,2025-10-30,1,regular,mobile,referral,2026-01-30,92,high
U002246,2025-11-29,3,value,web,referral,2026-01-30,62,low
U002247,2025-09-26,2,regular,web,search,2026-01-30,126,high
U002248,2025-06-18,3,regular,mobile,paid_social,2026-01-30,226,low
U002249,2025-06-13,2,premium,mobile,search,2026-01-30,231,high
U002250,2025-08-19,3,regular,web,email,2026-01-30,164,high
U002251,2025-09-09,2,regular,web,referral,2026-01-30,143,high
U002252,2025-09-20,2,value,mobile,organic,2026-01-30,132,low
U002253,2025-07-05,1,regular,web,referral,2026-01-30,209,high
U002254,2025-09-07,2,value,mobile,email,2026-01-30,145,low
U002255,2025-07-18,2,value,mobile,paid_social,2026-01-30,196,low
U002256,2025-10-24,2,regular,web,organic,2026-01-30,98,low
U002257,2025-11-20,2,regular,mobile,referral,2026-01-30,71,high
U002258,2025-10-15,3,premium,web,paid_social,2026-01-30,107,high
U002259,2025-05-05,2,regular,mobile,organic,2026-01-30,270,med
U002260,2026-01-09,2,premium,mobile,referral,2026-01-30,21,high
U002261,2025-05-10,3,regular,web,search,2026-01-30,265,low
U002262,2026-01-10,2,regular,web,referral,2026-01-30,20,med
U002263,2025-05-12,3,value,web,paid_social,2026-01-30,263,med
U002264,2025-09-11,3,regular,mobile,organic,2026-01-30,141,high
U002265,2025-05-31,3,value,web,email,2026-01-30,244,low
U002266,2025-05-28,3,value,mobile,search,2026-01-30,247,low
U002267,2025-10-23,2,value,mobile,search,2026-01-30,99,low
U002268,2025-11-03,1,regular,web,search,2026-01-30,88,med
U002269,2025-06-03,2,regular,mobile,organic,2026-01-30,241,med
U002270,2026-01-05,3,premium,web,paid_social,2026-01-30,25,high
U002271,2025-07-24,2,premium,mobile,search,2026-01-30,190,high
U002272,2025-07-23,3,premium,web,email,2026-01-30,191,high
U002273,2025-07-18,1,value,mobile,email,2026-01-30,196,low
U002274,2025-08-28,2,premium,web,paid_social,2026-01-30,155,high
U002275,2025-06-18,2,regular,web,organic,2026-01-30,226,med
U002276,2025-08-19,2,premium,mobile,paid_social,2026-01-30,164,med
U002277,2025-06-26,1,value,mobile,organic,2026-01-30,218,med
U002278,2025-05-17,1,value,mobile,referral,2026-01-30,258,low
U002279,2025-08-05,3,premium,mobile,search,2026-01-30,178,high
U002280,2025-10-20,2,value,web,email,2026-01-30,102,med
U002281,2025-11-12,1,value,mobile,search,2026-01-30,79,low
U002282,2025-08-01,1,regular,web,organic,2026-01-30,182,high
U002283,2025-07-25,2,value,web,email,2026-01-30,189,low
U002284,2025-11-18,1,value,mobile,search,2026-01-30,73,low
U002285,2025-10-22,2,premium,mobile,referral,2026-01-30,100,high
U002286,2025-11-29,3,premium,web,email,2026-01-30,62,high
U002287,2025-12-18,1,premium,web,search,2026-01-30,43,high
U002288,2025-11-27,2,value,mobile,search,2026-01-30,64,low
U002289,2025-12-26,1,value,web,search,2026-01-30,35,low
U002290,2025-08-17,2,regular,web,referral,2026-01-30,166,high
U002291,2025-08-12,3,regular,web,email,2026-01-30,171,high
U002292,2025-07-24,2,value,web,organic,2026-01-30,190,med
U002293,2025-07-03,3,regular,web,paid_social,2026-01-30,211,high
U002294,2025-11-08,1,premium,mobile,organic,2026-01-30,83,high
U002295,2025-10-31,2,regular,web,paid_social,2026-01-30,91,med
U002296,2025-11-22,2,regular,web,referral,2026-01-30,69,med
U002297,2025-06-16,2,regular,mobile,referral,2026-01-30,228,high
U002298,2025-09-05,3,value,mobile,search,2026-01-30,147,low
U002299,2025-06-29,1,value,mobile,search,2026-01-30,215,med
U002300,2025-12-15,3,regular,mobile,organic,2026-01-30,46,med
U002301,2025-07-11,3,regular,mobile,organic,2026-01-30,203,med
U002302,2025-06-10,2,regular,mobile,search,2026-01-30,234,high
U002303,2025-09-25,2,regular,mobile,referral,2026-01-30,127,med
U002304,2025-12-11,2,value,mobile,search,2026-01-30,50,low
U002305,2025-12-20,2,value,mobile,organic,2026-01-30,41,low
U002306,2025-05-29,3,value,web,paid_social,2026-01-30,246,low
U002307,2025-07-25,2,value,mobile,organic,2026-01-30,189,med
U002308,2025-06-12,3,regular,mobile,organic,2026-01-30,232,high
U002309,2025-07-21,2,regular,web,email,2026-01-30,193,med
U002310,2025-09-15,2,premium,mobile,organic,2026-01-30,137,high
U002311,2025-07-14,2,regular,web,search,2026-01-30,200,high
U002312,2025-05-21,2,regular,web,search,2026-01-30,254,high
U002313,2025-09-10,3,value,mobile,organic,2026-01-30,142,low
U002314,2025-05-18,1,regular,web,organic,2026-01-30,257,med
U002315,2025-06-30,3,value,web,organic,2026-01-30,214,med
U002316,2025-05-05,3,premium,web,search,2026-01-30,270,high
U002317,2025-05-26,3,regular,mobile,referral,2026-01-30,249,med
U002318,2025-08-22,2,value,web,search,2026-01-30,161,med
U002319,2025-12-04,3,value,mobile,search,2026-01-30,57,low
U002320,2025-11-15,2,value,mobile,search,2026-01-30,76,med
U002321,2025-05-29,3,premium,mobile,email,2026-01-30,246,high
U002322,2025-05-13,1,value,mobile,organic,2026-01-30,262,low
U002323,2025-07-28,2,value,mobile,referral,2026-01-30,186,med
U002324,2025-10-15,2,value,web,organic,2026-01-30,107,low
U002325,2025-11-08,2,regular,mobile,email,2026-01-30,83,low
U002326,2025-11-27,2,regular,web,organic,2026-01-30,64,high
U002327,2025-07-29,3,regular,web,organic,2026-01-30,185,low
U002328,2025-06-16,2,value,web,search,2026-01-30,228,low
U002329,2025-05-11,2,value,mobile,organic,2026-01-30,264,low
U002330,2025-06-10,1,premium,web,paid_social,2026-01-30,234,high
U002331,2025-05-21,3,value,mobile,paid_social,2026-01-30,254,med
U002332,2025-12-07,3,value,web,paid_social,2026-01-30,54,low
U002333,2025-07-11,2,regular,web,organic,2026-01-30,203,med
U002334,2025-11-27,2,value,web,paid_social,2026-01-30,64,low
U002335,2025-09-20,3,value,mobile,organic,2026-01-30,132,low
U002336,2025-09-17,3,regular,web,email,2026-01-30,135,high
U002337,2025-08-27,2,regular,web,paid_social,2026-01-30,156,med
U002338,2025-11-26,2,value,web,paid_social,2026-01-30,65,med
U002339,2025-05-15,3,value,web,referral,2026-01-30,260,low
U002340,2025-05-28,2,regular,mobile,paid_social,2026-01-30,247,low
U002341,2025-08-19,3,value,web,search,2026-01-30,164,med
U002342,2025-08-12,2,value,web,organic,2026-01-30,171,low
U002343,2025-09-18,3,regular,mobile,paid_social,2026-01-30,134,high
U002344,2025-11-06,1,regular,web,search,2026-01-30,85,high
U002345,2025-09-29,1,premium,web,organic,2026-01-30,123,high
U002346,2025-07-08,3,value,mobile,referral,2026-01-30,206,low
U002347,2025-07-26,3,value,mobile,organic,2026-01-30,188,med
U002348,2025-11-09,3,regular,mobile,paid_social,2026-01-30,82,med
U002349,2025-06-24,3,regular,web,organic,2026-01-30,220,med
U002350,2025-09-08,2,value,web,search,2026-01-30,144,low
U002351,2025-09-17,2,regular,web,referral,2026-01-30,135,med
U002352,2025-11-09,1,value,web,organic,2026-01-30,82,low
U002353,2025-10-31,2,regular,web,paid_social,2026-01-30,91,med
U002354,2025-08-29,1,regular,mobile,paid_social,2026-01-30,154,med
U002355,2025-07-21,3,regular,mobile,referral,2026-01-30,193,med
U002356,2025-08-05,1,premium,web,organic,2026-01-30,178,high
U002357,2025-08-16,1,premium,web,referral,2026-01-30,167,high
U002358,2025-06-29,1,value,mobile,search,2026-01-30,215,med
U002359,2025-10-08,1,value,web,search,2026-01-30,114,med
U002360,2025-06-26,1,regular,web,search,2026-01-30,218,high
U002361,2025-10-14,2,value,web,search,2026-01-30,108,low
U002362,2025-11-09,2,regular,mobile,search,2026-01-30,82,med
U002363,2026-01-01,2,value,mobile,organic,2026-01-30,29,low
U002364,2025-06-03,3,premium,web,search,2026-01-30,241,high
U002365,2025-11-11,2,regular,web,paid_social,2026-01-30,80,med
U002366,2025-05-26,2,regular,mobile,search,2026-01-30,249,med
U002367,2025-07-28,2,regular,mobile,organic,2026-01-30,186,high
U002368,2025-06-18,1,value,mobile,search,2026-01-30,226,low
U002369,2025-06-14,2,premium,web,search,2026-01-30,230,high
U002370,2025-06-18,3,value,mobile,paid_social,2026-01-30,226,low
U002371,2025-05-16,2,value,mobile,email,2026-01-30,259,med
U002372,2025-11-27,2,value,mobile,search,2026-01-30,64,low
U002373,2025-05-20,2,regular,web,paid_social,2026-01-30,255,high
U002374,2025-08-13,3,value,mobile,organic,2026-01-30,170,low
U002375,2025-10-27,2,value,web,email,2026-01-29,94,low
U002376,2026-01-08,2,value,web,organic,2026-01-30,22,low
U002377,2025-12-05,3,value,web,search,2026-01-30,56,low
U002378,2025-06-08,2,value,mobile,organic,2026-01-30,236,low
U002379,2026-01-07,2,regular,web,organic,2026-01-30,23,high
U002380,2025-10-16,1,value,mobile,referral,2026-01-30,106,med
U002381,2025-06-19,1,value,web,organic,2026-01-30,225,low
U002382,2025-08-25,3,regular,web,organic,2026-01-30,158,low
U002383,2025-12-21,2,regular,web,organic,2026-01-30,40,high
U002384,2025-08-11,2,value,mobile,email,2026-01-30,172,low
U002385,2025-06-20,2,value,web,referral,2026-01-30,224,low
U002386,2025-12-10,1,value,web,email,2026-01-30,51,med
U002387,2025-12-30,3,premium,web,referral,2026-01-30,31,high
U002388,2026-01-04,1,value,web,email,2026-01-30,26,med
U002389,2025-12-30,3,value,web,search,2026-01-30,31,med
U002390,2025-12-10,2,regular,web,organic,2026-01-30,51,med
U002391,2025-08-27,2,value,web,organic,2026-01-30,156,low
U002392,2025-06-22,1,value,mobile,organic,2026-01-30,222,low
U002393,2025-10-06,3,value,web,paid_social,2026-01-30,116,med
U002394,2025-06-29,1,regular,web,organic,2026-01-30,215,med
U002395,2025-08-31,1,regular,web,organic,2026-01-30,152,med
U002396,2025-10-16,3,regular,web,paid_social,2026-01-30,106,med
U002397,2025-12-28,2,regular,mobile,organic,2026-01-30,33,med
U002398,2025-07-16,2,value,web,organic,2026-01-30,198,low
U002399,2025-07-07,1,premium,web,organic,2026-01-30,207,high
U002400,2025-11-05,3,regular,mobile,paid_social,2026-01-30,86,med
U002401,2025-05-06,2,regular,web,organic,2026-01-30,269,high
U002402,2025-09-24,1,regular,mobile,organic,2026-01-30,128,high
U002403,2025-11-08,2,value,mobile,organic,2026-01-30,83,low
U002404,2025-09-20,1,value,web,paid_social,2026-01-30,132,low
U002405,2025-08-09,2,regular,web,organic,2026-01-30,174,med
U002406,2025-11-28,1,value,web,organic,2026-01-30,63,low
U002407,2025-08-06,1,regular,web,email,2026-01-30,177,med
U002408,2025-10-30,2,value,web,referral,2026-01-30,92,low
U002409,2025-08-29,3,value,mobile,organic,2026-01-30,154,low
U002410,2025-05-11,1,premium,web,organic,2026-01-30,264,high
U002411,2025-09-15,1,regular,web,organic,2026-01-30,137,high
U002412,2025-05-17,3,regular,web,paid_social,2026-01-30,258,med
U002413,2025-12-24,3,value,mobile,organic,2026-01-30,37,low
U002414,2025-10-02,2,regular,mobile,email,2026-01-30,120,low
U002415,2025-08-06,1,premium,web,referral,2026-01-30,177,high
U002416,2025-09-04,2,regular,mobile,paid_social,2026-01-30,148,high
U002417,2025-10-07,1,regular,web,organic,2026-01-30,115,med
U002418,2025-07-09,1,regular,mobile,referral,2026-01-30,205,high
U002419,2025-07-16,2,value,mobile,paid_social,2026-01-30,198,low
U002420,2025-08-18,2,regular,mobile,referral,2026-01-30,165,high
U002421,2025-07-08,2,premium,web,organic,2026-01-30,206,high
U002422,2025-11-11,2,regular,web,paid_social,2026-01-30,80,med
U002423,2025-05-31,2,regular,mobile,referral,2026-01-30,244,med
U002424,2025-11-28,2,regular,web,email,2026-01-29,62,high
U002425,2025-07-31,3,regular,web,paid_social,2026-01-30,183,med
U002426,2025-09-22,3,premium,mobile,search,2026-01-30,130,high
U002427,2025-06-13,2,regular,mobile,search,2026-01-30,231,med
U002428,2025-08-09,2,value,mobile,paid_social,2026-01-30,174,low
U002429,2025-11-10,2,value,mobile,email,2026-01-30,81,med
U002430,2025-07-11,1,regular,mobile,paid_social,2026-01-30,203,high
U002431,2025-06-07,2,value,web,organic,2026-01-30,237,low
U002432,2025-09-13,1,regular,mobile,organic,2026-01-30,139,high
U002433,2025-06-14,2,regular,mobile,paid_social,2026-01-30,230,low
U002434,2025-07-23,2,regular,mobile,referral,2026-01-30,191,med
U002435,2025-08-26,1,value,web,organic,2026-01-30,157,low
U002436,2025-09-23,1,regular,web,search,2026-01-30,129,high
U002437,2025-10-12,2,regular,mobile,email,2026-01-30,110,low
U002438,2025-10-21,3,value,web,search,2026-01-30,101,low
U002439,2025-12-02,2,regular,web,organic,2026-01-30,59,high
U002440,2025-05-21,2,regular,mobile,search,2026-01-30,254,med
U002441,2025-08-03,1,regular,web,search,2026-01-30,180,med
U002442,2025-05-05,2,value,web,organic,2026-01-30,270,low
U002443,2025-05-07,1,value,web,paid_social,2026-01-30,268,med
U002444,2025-06-27,2,regular,web,paid_social,2026-01-30,217,high
U002445,2025-10-02,3,value,mobile,paid_social,2026-01-30,120,med
U002446,2025-12-15,2,regular,web,paid_social,2026-01-30,46,med
U002447,2025-11-15,2,regular,web,organic,2026-01-30,76,med
U002448,2025-10-14,1,value,web,organic,2026-01-30,108,low
U002449,2025-11-16,1,regular,web,organic,2026-01-30,75,high
U002450,2025-06-17,2,premium,web,organic,2026-01-30,227,high
U002451,2025-12-01,3,regular,web,paid_social,2026-01-30,60,med
U002452,2025-12-14,1,regular,web,organic,2026-01-30,47,med
U002453,2025-05-28,2,regular,web,paid_social,2026-01-30,247,high
U002454,2025-08-30,2,value,web,organic,2026-01-30,153,med
U002455,2025-11-29,1,value,web,organic,2026-01-30,62,low
U002456,2025-09-01,1,regular,web,organic,2026-01-30,151,high
U002457,2025-12-01,2,regular,web,search,2026-01-30,60,med
U002458,2025-12-25,2,value,web,paid_social,2026-01-30,36,low
U002459,2025-09-01,2,value,web,referral,2026-01-30,151,low
U002460,2025-05-19,2,regular,web,organic,2026-01-30,256,med
U002461,2025-07-29,3,value,mobile,paid_social,2026-01-30,185,low
U002462,2025-06-28,3,regular,web,paid_social,2026-01-30,216,med
U002463,2025-09-01,3,regular,mobile,organic,2026-01-30,151,high
U002464,2025-09-29,3,regular,mobile,organic,2026-01-30,123,high
U002465,2025-08-29,3,value,web,organic,2026-01-30,154,low
U002466,2025-06-23,3,value,web,organic,2026-01-30,221,low
U002467,2025-07-19,2,regular,web,referral,2026-01-30,195,med
U002468,2025-10-22,3,regular,web,search,2026-01-30,100,high
U002469,2025-05-11,3,value,web,search,2026-01-30,264,med
U002470,2025-06-27,2,regular,web,paid_social,2026-01-30,217,med
U002471,2025-12-14,2,regular,mobile,search,2026-01-30,47,med
U002472,2025-05-29,2,value,web,paid_social,2026-01-30,246,med
U002473,2025-08-17,3,regular,mobile,organic,2026-01-30,166,med
U002474,2025-06-25,2,value,mobile,search,2026-01-30,219,low
U002475,2025-05-31,3,regular,web,organic,2026-01-30,244,high
U002476,2025-08-19,3,value,mobile,organic,2026-01-30,164,low
U002477,2025-09-12,3,regular,mobile,organic,2026-01-30,140,med
U002478,2025-06-18,1,value,web,paid_social,2026-01-30,226,low
U002479,2025-05-24,2,regular,web,paid_social,2026-01-30,251,med
U002480,2025-06-07,3,regular,web,paid_social,2026-01-30,237,med
U002481,2025-10-15,3,premium,web,organic,2026-01-30,107,high
U002482,2025-12-06,3,regular,web,email,2026-01-30,55,high
U002483,2025-06-19,2,regular,web,organic,2026-01-29,224,med
U002484,2025-07-24,2,value,web,referral,2026-01-30,190,med
U002485,2025-07-30,1,value,mobile,paid_social,2026-01-30,184,low
U002486,2025-08-03,3,value,web,paid_social,2026-01-30,180,med
U002487,2025-07-05,2,regular,web,search,2026-01-30,209,med
U002488,2025-05-18,2,regular,web,paid_social,2026-01-30,257,low
U002489,2025-09-13,3,regular,mobile,paid_social,2026-01-30,139,high
U002490,2025-08-02,2,regular,mobile,organic,2026-01-30,181,high
U002491,2025-07-29,1,regular,web,referral,2026-01-30,185,med
U002492,2025-07-10,1,value,mobile,organic,2026-01-30,204,med
U002493,2025-12-24,3,value,web,search,2026-01-30,37,low
U002494,2025-10-05,2,regular,mobile,paid_social,2026-01-30,117,high
U002495,2025-08-18,1,value,mobile,referral,2026-01-30,165,low
U002496,2025-06-25,2,value,web,search,2026-01-30,219,low
U002497,2025-11-22,2,premium,mobile,organic,2026-01-30,69,high
U002498,2025-12-13,3,premium,mobile,search,2026-01-30,48,high
U002499,2025-05-13,2,regular,mobile,organic,2026-01-30,262,high
U002500,2025-12-24,1,value,web,search,2026-01-30,37,low
